pc_time_s,time_s,roll_heading,roll_velocity,roll_accel_est,pid,ff,motor_cmd,p,i,d,ff_gain
1776020630.1935294,38.771,-122.507538,1.2e-05,-0.017496,-0.000121,0.0,-0.000121,0.0,0.0,10.0,0.0
1776020630.2139902,38.791,-122.504967,-0.000639,0.13399,0.006395,0.0,0.006395,0.0,0.0,10.0,0.0
1776020630.2331624,38.811,-122.507164,-4e-05,0.076006,0.000403,0.0,0.000403,0.0,0.0,10.0,0.0
1776020630.2535295,38.831,-122.506744,-0.000691,0.218263,0.006912,0.0,0.006912,0.0,0.0,10.0,0.0
1776020630.273487,38.851,-122.508591,0.000326,0.134708,-0.003262,0.0,-0.003262,0.0,0.0,10.0,0.0
1776020630.2938256,38.871,-122.508835,0.000699,-0.073323,-0.006986,0.0,-0.006986,0.0,0.0,10.0,0.0
1776020630.3131793,38.891,-122.50946,0.000612,-0.138858,-0.006122,0.0,-0.006122,0.0,0.0,10.0,0.0
1776020630.3334708,38.911,-122.509026,-0.000243,0.000144,0.002426,0.0,0.002426,0.0,0.0,10.0,0.0
1776020630.3535628,38.931,-122.510895,0.001309,-0.223283,-0.01309,0.0,-0.01309,0.0,0.0,10.0,0.0
1776020630.3737307,38.951,-122.509506,0.000451,-0.078498,-0.004505,0.0,-0.004505,0.0,0.0,10.0,0.0
1776020630.3932936,38.971,-122.509941,0.000952,-0.1791,-0.009523,0.0,-0.009523,0.0,0.0,10.0,0.0
1776020630.413447,38.991,-122.511208,0.000342,-0.112109,-0.003422,0.0,-0.003422,0.0,0.0,10.0,0.0
1776020630.4333296,39.011,-122.511223,-0.000276,0.163502,0.002762,0.0,0.002762,0.0,0.0,10.0,0.0
1776020630.4531446,39.031,-122.51004,-0.000191,0.198088,0.001909,0.0,0.001909,0.0,0.0,10.0,0.0
1776020630.473351,39.051,-122.508545,-0.000226,0.132654,0.002256,0.0,0.002256,0.0,0.0,10.0,0.0
1776020630.4932435,39.071,-122.508125,-0.001176,0.23367,0.011762,0.0,0.011762,0.0,0.0,10.0,0.0
1776020630.5137844,39.091,-122.507019,-0.000684,0.110965,0.006837,0.0,0.006837,0.0,0.0,10.0,0.0
1776020630.5339925,39.111,-122.508865,-6.4e-05,0.09396,0.000641,0.0,0.000641,0.0,0.0,10.0,0.0
1776020630.5535328,39.131,-122.510307,-0.00043,0.09501,0.004305,0.0,0.004305,0.0,0.0,10.0,0.0
1776020630.5734243,39.151,-122.508316,-0.00049,0.122263,0.004896,0.0,0.004896,0.0,0.0,10.0,0.0
1776020630.5932126,39.171,-122.505539,-0.000695,0.187837,0.006954,0.0,0.006954,0.0,0.0,10.0,0.0
1776020630.6137238,39.191,-122.50647,0.000527,-0.059523,-0.005272,0.0,-0.005272,0.0,0.0,10.0,0.0
1776020630.6337347,39.211,-122.50573,0.000887,-0.180629,-0.008869,0.0,-0.008869,0.0,0.0,10.0,0.0
1776020630.6534917,39.231,-122.504951,8e-05,-0.132026,-0.000798,0.0,-0.000798,0.0,0.0,10.0,0.0
1776020630.6732125,39.251,-122.502861,-0.000365,0.089843,0.003654,0.0,0.003654,0.0,0.0,10.0,0.0
1776020630.6932406,39.271,-122.501472,2.1e-05,0.100117,-0.000206,0.0,-0.000206,0.0,0.0,10.0,0.0
1776020630.7132182,39.291,-122.501144,-0.000209,0.051367,0.002094,0.0,0.002094,0.0,0.0,10.0,0.0
1776020630.7335565,39.311,-122.501457,-0.000202,-0.013313,0.002021,0.0,0.002021,0.0,0.0,10.0,0.0
1776020630.753872,39.331,-122.505295,-0.001503,0.189489,0.015031,0.0,0.015031,0.0,0.0,10.0,0.0
1776020630.773338,39.351,-122.504929,-0.001172,0.195852,0.011721,0.0,0.011721,0.0,0.0,10.0,0.0
1776020630.7933156,39.371,-122.505936,-0.000744,0.020691,0.00744,0.0,0.00744,0.0,0.0,10.0,0.0
1776020630.8135586,39.391,-122.504166,-0.000228,0.017635,0.002282,0.0,0.002282,0.0,0.0,10.0,0.0
1776020630.8334396,39.411,-122.506485,0.000134,-0.187043,-0.001344,0.0,-0.001344,0.0,0.0,10.0,0.0
1776020630.8535228,39.431,-122.506386,-0.000184,-0.039522,0.001837,0.0,0.001837,0.0,0.0,10.0,0.0
1776020630.873474,39.451,-122.506706,3.9e-05,-0.076057,-0.000388,0.0,-0.000388,0.0,0.0,10.0,0.0
1776020630.893515,39.471,-122.505211,-0.000895,0.145035,0.008952,0.0,0.008952,0.0,0.0,10.0,0.0
1776020630.913528,39.491,-122.506104,-0.000655,0.166285,0.006549,0.0,0.006549,0.0,0.0,10.0,0.0
1776020630.9332147,39.511,-122.502319,-0.000686,0.187029,0.006856,0.0,0.006856,0.0,0.0,10.0,0.0
1776020630.9539926,39.531,-122.503914,0.000676,-0.232861,-0.006757,0.0,-0.006757,0.0,0.0,10.0,0.0
1776020630.973247,39.551,-122.502426,0.000663,-0.221582,-0.00663,0.0,-0.00663,0.0,0.0,10.0,0.0
1776020630.9935856,39.571,-122.502251,0.000398,-0.098567,-0.003976,0.0,-0.003976,0.0,0.0,10.0,0.0
1776020631.0132942,39.591,-122.50177,-0.001143,0.182541,0.011428,0.0,0.011428,0.0,0.0,10.0,0.0
1776020631.0338733,39.611,-122.5028,0.000289,-0.069978,-0.002891,0.0,-0.002891,0.0,0.0,10.0,0.0
1776020631.0534523,39.631,-122.503235,-0.00047,0.049513,0.004703,0.0,0.004703,0.0,0.0,10.0,0.0
1776020631.073291,39.651,-122.501923,-0.000596,0.137922,0.005955,0.0,0.005955,0.0,0.0,10.0,0.0
1776020631.093404,39.671,-122.500694,-0.000829,0.168396,0.008288,0.0,0.008288,0.0,0.0,10.0,0.0
1776020631.1135023,39.691,-122.498642,-0.001486,0.279474,0.014862,0.0,0.014862,0.0,0.0,10.0,0.0
1776020631.1332457,39.711,-122.499992,-0.000177,-0.044088,0.001765,0.0,0.001765,0.0,0.0,10.0,0.0
1776020631.153257,39.731,-122.498558,-0.00051,0.015875,0.005099,0.0,0.005099,0.0,0.0,10.0,0.0
1776020631.1733394,39.751,-122.499298,0.000383,-0.310196,-0.003831,0.0,-0.003831,0.0,0.0,10.0,0.0
1776020631.1931872,39.771,-122.497948,-0.000684,-0.024336,0.006837,0.0,0.006837,0.0,0.0,10.0,0.0
1776020631.2135594,39.791,-122.49778,-0.000172,-0.03786,0.001716,0.0,0.001716,0.0,0.0,10.0,0.0
1776020631.2340033,39.811,-122.495544,-0.000812,0.251933,0.00812,0.0,0.00812,0.0,0.0,10.0,0.0
1776020631.2533302,39.831,-122.496239,0.001487,-0.047604,-0.014869,0.0,-0.014869,0.0,0.0,10.0,0.0
1776020631.273768,39.851,-122.49382,0.000525,-0.177904,-0.005247,0.0,-0.005247,0.0,0.0,10.0,0.0
1776020631.293222,39.871,-122.49321,-0.000438,0.070344,0.004383,0.0,0.004383,0.0,0.0,10.0,0.0
1776020631.3136466,39.891,-122.49147,0.000288,0.025615,-0.002885,0.0,-0.002885,0.0,0.0,10.0,0.0
1776020631.3337708,39.911,-122.491364,0.000121,0.048204,-0.001214,0.0,-0.001214,0.0,0.0,10.0,0.0
1776020631.353321,39.931,-122.492821,-0.000207,0.108334,0.002066,0.0,0.002066,0.0,0.0,10.0,0.0
1776020631.3740373,39.951,-122.491692,-0.00064,0.056292,0.0064,0.0,0.0064,0.0,0.0,10.0,0.0
1776020631.3938003,39.971,-122.490868,-0.000962,0.208267,0.009622,0.0,0.009622,0.0,0.0,10.0,0.0
1776020631.4141243,39.991,-122.488686,-0.001009,0.324143,0.010094,0.0,0.010094,0.0,0.0,10.0,0.0
1776020631.433448,40.011,-122.489273,-0.001437,0.284093,0.014374,0.0,0.014374,0.0,0.0,10.0,0.0
1776020631.4532347,40.031,-122.489326,7.2e-05,-0.104042,-0.000718,0.0,-0.000718,0.0,0.0,10.0,0.0
1776020631.473608,40.051,-122.490395,-0.000993,0.052275,0.009928,0.0,0.009928,0.0,0.0,10.0,0.0
1776020631.493584,40.071,-122.487389,0.000233,-0.004855,-0.002335,0.0,-0.002335,0.0,0.0,10.0,0.0
1776020631.5136356,40.091,-122.488457,0.000516,-0.095115,-0.005164,0.0,-0.005164,0.0,0.0,10.0,0.0
1776020631.5334172,40.111,-122.487022,-0.000598,0.203663,0.005983,0.0,0.005983,0.0,0.0,10.0,0.0
1776020631.5534453,40.131,-122.489433,0.000395,0.128229,-0.003949,0.0,-0.003949,0.0,0.0,10.0,0.0
1776020631.5733912,40.151,-122.487549,0.000681,-0.028263,-0.00681,0.0,-0.00681,0.0,0.0,10.0,0.0
1776020631.5934582,40.171,-122.48777,-0.000507,0.166853,0.005067,0.0,0.005067,0.0,0.0,10.0,0.0
1776020631.6142428,40.191,-122.485748,-7.1e-05,0.15901,0.00071,0.0,0.00071,0.0,0.0,10.0,0.0
1776020631.6336367,40.211,-122.485161,-0.001139,0.19973,0.011389,0.0,0.011389,0.0,0.0,10.0,0.0
1776020631.6539607,40.231,-122.484276,-0.000938,0.210274,0.009381,0.0,0.009381,0.0,0.0,10.0,0.0
1776020631.673243,40.251,-122.484329,-0.000497,0.104143,0.00497,0.0,0.00497,0.0,0.0,10.0,0.0
1776020631.6934352,40.271,-122.484985,-0.000613,0.017562,0.006133,0.0,0.006133,0.0,0.0,10.0,0.0
1776020631.7137232,40.291,-122.483467,-0.000972,0.039916,0.009717,0.0,0.009717,0.0,0.0,10.0,0.0
1776020631.7334237,40.311,-122.484261,-0.00154,0.091314,0.015404,0.0,0.015404,0.0,0.0,10.0,0.0
1776020631.7533493,40.331,-122.483315,-0.000294,-0.12989,0.002939,0.0,0.002939,0.0,0.0,10.0,0.0
1776020631.7732785,40.351,-122.485229,-0.00041,-0.161433,0.004101,0.0,0.004101,0.0,0.0,10.0,0.0
1776020631.7942843,40.371,-122.482521,-0.001261,0.062245,0.012614,0.0,0.012614,0.0,0.0,10.0,0.0
1776020631.8135195,40.391,-122.484871,-0.000673,0.075814,0.006726,0.0,0.006726,0.0,0.0,10.0,0.0
1776020631.8333747,40.411,-122.485382,-1.8e-05,0.071821,0.000175,0.0,0.000175,0.0,0.0,10.0,0.0
1776020631.8533025,40.431,-122.487289,-0.000125,0.194653,0.00125,0.0,0.00125,0.0,0.0,10.0,0.0
1776020631.8733144,40.451,-122.486298,-0.00055,0.286225,0.005504,0.0,0.005504,0.0,0.0,10.0,0.0
1776020631.893203,40.471,-122.487549,0.000428,-0.009728,-0.004278,0.0,-0.004278,0.0,0.0,10.0,0.0
1776020631.913504,40.491,-122.488617,0.000644,-0.199153,-0.006435,0.0,-0.006435,0.0,0.0,10.0,0.0
1776020631.9334,40.511,-122.48983,-0.000171,-0.029624,0.001713,0.0,0.001713,0.0,0.0,10.0,0.0
1776020631.9542284,40.531,-122.490776,-0.00084,0.226344,0.008397,0.0,0.008397,0.0,0.0,10.0,0.0
1776020631.973707,40.551,-122.490623,-0.001175,0.322068,0.011751,0.0,0.011751,0.0,0.0,10.0,0.0
1776020631.9940038,40.571,-122.491005,-0.000639,0.075757,0.006388,0.0,0.006388,0.0,0.0,10.0,0.0
1776020632.0138063,40.591,-122.48967,-0.00119,0.100526,0.011897,0.0,0.011897,0.0,0.0,10.0,0.0
1776020632.0332186,40.611,-122.489258,-0.001608,0.255091,0.016081,0.0,0.016081,0.0,0.0,10.0,0.0
1776020632.0532393,40.631,-122.487579,-0.000162,-0.030502,0.001619,0.0,0.001619,0.0,0.0,10.0,0.0
1776020632.0734987,40.651,-122.489929,-0.001793,0.063251,0.017931,0.0,0.017931,0.0,0.0,10.0,0.0
1776020632.0937927,40.671,-122.492317,-0.000198,0.041415,0.001982,0.0,0.001982,0.0,0.0,10.0,0.0
1776020632.1134336,40.691,-122.497063,-0.00047,0.084936,0.004701,0.0,0.004701,0.0,0.0,10.0,0.0
1776020632.1344237,40.711,-122.498756,-0.001186,0.132398,0.011862,0.0,0.011862,0.0,0.0,10.0,0.0
1776020632.153375,40.731,-122.501442,0.000377,-0.030595,-0.003771,0.0,-0.003771,0.0,0.0,10.0,0.0
1776020632.173455,40.751,-122.503304,0.000684,-0.198759,-0.006839,0.0,-0.006839,0.0,0.0,10.0,0.0
1776020632.1932817,40.771,-122.506485,-5e-06,0.007185,4.6e-05,0.0,4.6e-05,0.0,0.0,10.0,0.0
1776020632.213388,40.791,-122.506195,0.001032,-0.230672,-0.01032,0.0,-0.01032,0.0,0.0,10.0,0.0
1776020632.2333708,40.811,-122.505798,-9.9e-05,-0.085856,0.000987,0.0,0.000987,0.0,0.0,10.0,0.0
1776020632.2537413,40.831,-122.507553,-0.001041,0.296981,0.010412,0.0,0.010412,0.0,0.0,10.0,0.0
1776020632.2733822,40.851,-122.509529,-0.001325,0.465942,0.013252,0.0,0.013252,0.0,0.0,10.0,0.0
1776020632.2934654,40.871,-122.512115,-0.000328,0.175845,0.003278,0.0,0.003278,0.0,0.0,10.0,0.0
1776020632.313296,40.891,-122.513901,-0.000522,0.094896,0.00522,0.0,0.00522,0.0,0.0,10.0,0.0
1776020632.333225,40.911,-122.516525,-0.002171,0.307503,0.021707,0.0,0.021707,0.0,0.0,10.0,0.0
1776020632.353171,40.931,-122.517647,-0.000796,0.214994,0.007956,0.0,0.007956,0.0,0.0,10.0,0.0
1776020632.373266,40.951,-122.518967,-0.000168,-0.10289,0.001678,0.0,0.001678,0.0,0.0,10.0,0.0
1776020632.393433,40.971,-122.518929,-0.001407,-0.001158,0.014072,0.0,0.014072,0.0,0.0,10.0,0.0
1776020632.4136596,40.991,-122.523209,-0.00013,-0.086304,0.001298,0.0,0.001298,0.0,0.0,10.0,0.0
1776020632.4333644,41.011,-122.523453,-0.000524,-0.002993,0.005241,0.0,0.005241,0.0,0.0,10.0,0.0
1776020632.4537182,41.031,-122.526855,2.1e-05,-0.048556,-0.000205,0.0,-0.000205,0.0,0.0,10.0,0.0
1776020632.4732795,41.051,-122.529381,-0.000748,0.139198,0.007477,0.0,0.007477,0.0,0.0,10.0,0.0
1776020632.4932232,41.071,-122.533859,-0.000921,0.264425,0.009208,0.0,0.009208,0.0,0.0,10.0,0.0
1776020632.5139384,41.091,-122.536057,-0.000386,0.328143,0.00386,0.0,0.00386,0.0,0.0,10.0,0.0
1776020632.5337791,41.111,-122.5383,0.000648,-0.076555,-0.006476,0.0,-0.006476,0.0,0.0,10.0,0.0
1776020632.5541623,41.131,-122.540337,-0.000667,-0.036468,0.006667,0.0,0.006667,0.0,0.0,10.0,0.0
1776020632.5735085,41.151,-122.54435,-0.000465,0.044246,0.004648,0.0,0.004648,0.0,0.0,10.0,0.0
1776020632.593997,41.171,-122.547318,-0.000753,-0.046737,0.007527,0.0,0.007527,0.0,0.0,10.0,0.0
1776020632.6132426,41.191,-122.548737,0.000878,-0.380464,-0.008778,0.0,-0.008778,0.0,0.0,10.0,0.0
1776020632.633277,41.211,-122.55069,-0.000155,-0.277164,0.001545,0.0,0.001545,0.0,0.0,10.0,0.0
1776020632.653741,41.231,-122.551003,-0.000723,-0.028811,0.007232,0.0,0.007232,0.0,0.0,10.0,0.0
1776020632.6736486,41.251,-122.552849,-0.001648,0.335689,0.016484,0.0,0.016484,0.0,0.0,10.0,0.0
1776020632.6932828,41.271,-122.550758,0.000181,0.014915,-0.00181,0.0,-0.00181,0.0,0.0,10.0,0.0
1776020632.713275,41.291,-122.553261,0.000534,-0.104437,-0.005338,0.0,-0.005338,0.0,0.0,10.0,0.0
1776020632.7332404,41.311,-122.553528,-0.000834,0.121656,0.008341,0.0,0.008341,0.0,0.0,10.0,0.0
1776020632.7532685,41.331,-122.557655,-0.001101,0.296236,0.01101,0.0,0.01101,0.0,0.0,10.0,0.0
1776020632.7734933,41.351,-122.558678,-0.000616,0.16974,0.006158,0.0,0.006158,0.0,0.0,10.0,0.0
1776020632.793234,41.371,-122.562263,0.000449,-0.036727,-0.004493,0.0,-0.004493,0.0,0.0,10.0,0.0
1776020632.8140092,41.391,-122.563011,0.000194,-0.058471,-0.001939,0.0,-0.001939,0.0,0.0,10.0,0.0
1776020632.8332567,41.411,-122.563309,0.000416,-0.194872,-0.004164,0.0,-0.004164,0.0,0.0,10.0,0.0
1776020632.853317,41.431,-122.563324,0.000871,-0.354974,-0.008705,0.0,-0.008705,0.0,0.0,10.0,0.0
1776020632.874035,41.451,-122.565308,-0.001,0.078853,0.010004,0.0,0.010004,0.0,0.0,10.0,0.0
1776020632.8932421,41.471,-122.567482,0.000746,-0.053942,-0.007458,0.0,-0.007458,0.0,0.0,10.0,0.0
1776020632.9132874,41.491,-122.568733,-0.000774,0.168027,0.00774,0.0,0.00774,0.0,0.0,10.0,0.0
1776020632.9335313,41.511,-122.569008,-0.000714,0.253293,0.007142,0.0,0.007142,0.0,0.0,10.0,0.0
1776020632.9532251,41.531,-122.569542,-0.000322,0.180859,0.003219,0.0,0.003219,0.0,0.0,10.0,0.0
1776020632.973742,41.551,-122.572968,-0.00041,0.131914,0.004099,0.0,0.004099,0.0,0.0,10.0,0.0
1776020632.993545,41.571,-122.573311,-0.001403,0.246615,0.014033,0.0,0.014033,0.0,0.0,10.0,0.0
1776020633.013353,41.591,-122.575745,-2.4e-05,-0.035007,0.000237,0.0,0.000237,0.0,0.0,10.0,0.0
1776020633.0332773,41.611,-122.576958,-0.00114,0.033594,0.011399,0.0,0.011399,0.0,0.0,10.0,0.0
1776020633.0542865,41.631,-122.580513,-0.001161,0.25115,0.011608,0.0,0.011608,0.0,0.0,10.0,0.0
1776020633.0734098,41.651,-122.583542,-0.001255,0.22172,0.012552,0.0,0.012552,0.0,0.0,10.0,0.0
1776020633.0936115,41.671,-122.588799,-0.000323,-0.028909,0.003231,0.0,0.003231,0.0,0.0,10.0,0.0
1776020633.113219,41.691,-122.588951,-0.00038,-0.049515,0.003803,0.0,0.003803,0.0,0.0,10.0,0.0
1776020633.1337087,41.711,-122.591866,-0.000872,-0.00296,0.00872,0.0,0.00872,0.0,0.0,10.0,0.0
1776020633.1533282,41.731,-122.594376,7e-05,-0.111325,-0.000697,0.0,-0.000697,0.0,0.0,10.0,0.0
1776020633.173286,41.751,-122.596725,-0.001163,0.010685,0.011626,0.0,0.011626,0.0,0.0,10.0,0.0
1776020633.1938176,41.771,-122.598175,-0.00075,0.241989,0.007505,0.0,0.007505,0.0,0.0,10.0,0.0
1776020633.2135563,41.791,-122.59832,-3.6e-05,0.050271,0.00036,0.0,0.00036,0.0,0.0,10.0,0.0
1776020633.2339113,41.811,-122.600197,-0.00062,0.100132,0.006198,0.0,0.006198,0.0,0.0,10.0,0.0
1776020633.2537298,41.831,-122.60331,-0.000686,0.042698,0.006864,0.0,0.006864,0.0,0.0,10.0,0.0
1776020633.2741723,41.851,-122.604828,-0.000508,0.115661,0.005083,0.0,0.005083,0.0,0.0,10.0,0.0
1776020633.2940185,41.871,-122.605675,-0.000679,0.100117,0.006791,0.0,0.006791,0.0,0.0,10.0,0.0
1776020633.3135948,41.891,-122.606354,0.001006,-0.126489,-0.010057,0.0,-0.010057,0.0,0.0,10.0,0.0
1776020633.3341227,41.911,-122.606667,0.000287,-0.091735,-0.002867,0.0,-0.002867,0.0,0.0,10.0,0.0
1776020633.353389,41.931,-122.609276,0.000991,-0.209122,-0.009913,0.0,-0.009913,0.0,0.0,10.0,0.0
1776020633.3733525,41.951,-122.612106,0.000144,0.083223,-0.001444,0.0,-0.001444,0.0,0.0,10.0,0.0
1776020633.3932207,41.971,-122.614632,-0.000122,0.041502,0.001223,0.0,0.001223,0.0,0.0,10.0,0.0
1776020633.4132211,41.991,-122.613419,-0.000267,0.199852,0.00267,0.0,0.00267,0.0,0.0,10.0,0.0
1776020633.433213,42.011,-122.614456,-0.000318,0.332871,0.003181,0.0,0.003181,0.0,0.0,10.0,0.0
1776020633.453373,42.031,-122.61496,-0.000734,0.385649,0.00734,0.0,0.00734,0.0,0.0,10.0,0.0
1776020633.4738917,42.051,-122.61795,0.000508,-0.079127,-0.005078,0.0,-0.005078,0.0,0.0,10.0,0.0
1776020633.4940488,42.071,-122.620766,-8.5e-05,-0.059585,0.000847,0.0,0.000847,0.0,0.0,10.0,0.0
1776020633.5138814,42.091,-122.622322,1.4e-05,-0.170592,-0.000144,0.0,-0.000144,0.0,0.0,10.0,0.0
1776020633.5331388,42.111,-122.624168,-0.000182,0.049313,0.001816,0.0,0.001816,0.0,0.0,10.0,0.0
1776020633.5532694,42.131,-122.627655,2.6e-05,-0.086865,-0.000263,0.0,-0.000263,0.0,0.0,10.0,0.0
1776020633.5737257,42.151,-122.631111,0.000461,-0.244531,-0.004611,0.0,-0.004611,0.0,0.0,10.0,0.0
1776020633.5933158,42.171,-122.632515,-0.001803,0.288061,0.018032,0.0,0.018032,0.0,0.0,10.0,0.0
1776020633.6133072,42.191,-122.635971,-0.007635,0.867182,0.076347,0.0,0.076347,0.0,0.0,10.0,0.0
1776020633.6332736,42.211,-122.63739,-0.003718,0.551036,0.037182,0.0,0.037182,0.0,0.0,10.0,0.0
1776020633.6535196,42.231,-122.639084,-0.002374,0.326777,0.023744,0.0,0.023744,0.0,0.0,10.0,0.0
1776020633.6735027,42.251,-122.639389,-0.000541,0.307343,0.005412,0.0,0.005412,0.0,0.0,10.0,0.0
1776020633.693367,42.271,-122.644386,0.000171,-0.087625,-0.001714,0.0,-0.001714,0.0,0.0,10.0,0.0
1776020633.713558,42.291,-122.645134,0.000567,-0.311421,-0.005674,0.0,-0.005674,0.0,0.0,10.0,0.0
1776020633.7333376,42.311,-122.64798,0.001077,-0.302308,-0.010769,0.0,-0.010769,0.0,0.0,10.0,0.0
1776020633.754031,42.331,-122.650368,0.000512,-0.128537,-0.005118,0.0,-0.005118,0.0,0.0,10.0,0.0
1776020633.7738128,42.351,-122.653893,0.001988,-0.215916,-0.019877,0.0,-0.019877,0.0,0.0,10.0,0.0
1776020633.793617,42.371,-122.65564,1.9e-05,-0.030581,-0.000192,0.0,-0.000192,0.0,0.0,10.0,0.0
1776020633.8132358,42.391,-122.658813,0.000755,-0.032627,-0.007548,0.0,-0.007548,0.0,0.0,10.0,0.0
1776020633.8335562,42.411,-122.660454,-0.000706,0.18323,0.007061,0.0,0.007061,0.0,0.0,10.0,0.0
1776020633.8534234,42.431,-122.660027,0.001078,-0.181164,-0.010777,0.0,-0.010777,0.0,0.0,10.0,0.0
1776020633.8740435,42.451,-122.661583,-0.000318,-0.139272,0.003178,0.0,0.003178,0.0,0.0,10.0,0.0
1776020633.8941839,42.471,-122.663185,-0.000576,-0.039975,0.005756,0.0,0.005756,0.0,0.0,10.0,0.0
1776020633.9141445,42.491,-122.663879,-0.000197,0.025918,0.001972,0.0,0.001972,0.0,0.0,10.0,0.0
1776020633.9337099,42.511,-122.663483,0.000551,-0.152371,-0.005507,0.0,-0.005507,0.0,0.0,10.0,0.0
1776020633.9535792,42.531,-122.667297,0.000652,-0.266942,-0.006522,0.0,-0.006522,0.0,0.0,10.0,0.0
1776020633.9736772,42.551,-122.66613,0.000127,-0.291835,-0.001267,0.0,-0.001267,0.0,0.0,10.0,0.0
1776020633.993671,42.571,-122.669807,0.000258,-0.134359,-0.002585,0.0,-0.002585,0.0,0.0,10.0,0.0
1776020634.013499,42.591,-122.672211,0.001113,-0.07591,-0.011132,0.0,-0.011132,0.0,0.0,10.0,0.0
1776020634.0333626,42.611,-122.67878,0.001068,0.067743,-0.010684,0.0,-0.010684,0.0,0.0,10.0,0.0
1776020634.053357,42.631,-122.682678,-0.000707,0.314158,0.007067,0.0,0.007067,0.0,0.0,10.0,0.0
1776020634.07375,42.651,-122.68425,0.000288,0.31996,-0.002882,0.0,-0.002882,0.0,0.0,10.0,0.0
1776020634.0934052,42.671,-122.686775,0.001262,0.056803,-0.012618,0.0,-0.012618,0.0,0.0,10.0,0.0
1776020634.113532,42.691,-122.689537,-2.3e-05,0.122836,0.00023,0.0,0.00023,0.0,0.0,10.0,0.0
1776020634.1339443,42.711,-122.691772,0.000468,-0.166378,-0.004684,0.0,-0.004684,0.0,0.0,10.0,0.0
1776020634.1544266,42.731,-122.695541,0.000432,-0.166533,-0.004322,0.0,-0.004322,0.0,0.0,10.0,0.0
1776020634.1735275,42.751,-122.700027,0.000585,-0.089627,-0.005854,0.0,-0.005854,0.0,0.0,10.0,0.0
1776020634.1932309,42.771,-122.69944,0.000318,-0.070231,-0.003181,0.0,-0.003181,0.0,0.0,10.0,0.0
1776020634.2138855,42.791,-122.701088,0.000258,0.032989,-0.002578,0.0,-0.002578,0.0,0.0,10.0,0.0
1776020634.2339563,42.811,-122.702515,-0.000799,0.097905,0.007994,0.0,0.007994,0.0,0.0,10.0,0.0
1776020634.2536564,42.831,-122.703102,0.001039,-0.192645,-0.010386,0.0,-0.010386,0.0,0.0,10.0,0.0
1776020634.2734647,42.851,-122.704803,-5.4e-05,-0.124689,0.00054,0.0,0.00054,0.0,0.0,10.0,0.0
1776020634.2932563,42.871,-122.707863,0.000202,0.004185,-0.002018,0.0,-0.002018,0.0,0.0,10.0,0.0
1776020634.3134208,42.891,-122.70829,0.000798,-0.044721,-0.007982,0.0,-0.007982,0.0,0.0,10.0,0.0
1776020634.3344362,42.911,-122.711128,0.000233,0.038569,-0.002333,0.0,-0.002333,0.0,0.0,10.0,0.0
1776020634.353562,42.931,-122.713493,0.000597,0.183466,-0.005967,0.0,-0.005967,0.0,0.0,10.0,0.0
1776020634.3732562,42.951,-122.715652,0.000904,0.097219,-0.009035,0.0,-0.009035,0.0,0.0,10.0,0.0
1776020634.3934639,42.971,-122.717453,0.000829,-0.144894,-0.008291,0.0,-0.008291,0.0,0.0,10.0,0.0
1776020634.413788,42.991,-122.717377,0.001142,-0.223246,-0.011422,0.0,-0.011422,0.0,0.0,10.0,0.0
1776020634.4337258,43.011,-122.718903,0.00176,-0.337282,-0.017597,0.0,-0.017597,0.0,0.0,10.0,0.0
1776020634.4534523,43.031,-122.720978,0.001303,-0.309945,-0.013033,0.0,-0.013033,0.0,0.0,10.0,0.0
1776020634.4733543,43.051,-122.724174,-0.000261,0.0807,0.00261,0.0,0.00261,0.0,0.0,10.0,0.0
1776020634.493369,43.071,-122.728546,-0.000201,0.126351,0.002014,0.0,0.002014,0.0,0.0,10.0,0.0
1776020634.5132897,43.091,-122.730705,0.000424,-0.011133,-0.004236,0.0,-0.004236,0.0,0.0,10.0,0.0
1776020634.533217,43.111,-122.730667,-0.00045,0.05514,0.004503,0.0,0.004503,0.0,0.0,10.0,0.0
1776020634.5532207,43.131,-122.734398,-0.000328,0.152318,0.003277,0.0,0.003277,0.0,0.0,10.0,0.0
1776020634.57326,43.151,-122.735268,-0.000746,0.201792,0.007464,0.0,0.007464,0.0,0.0,10.0,0.0
1776020634.5933828,43.171,-122.736786,-7e-05,0.068632,0.000703,0.0,0.000703,0.0,0.0,10.0,0.0
1776020634.6136732,43.191,-122.734764,0.000103,0.085119,-0.00103,0.0,-0.00103,0.0,0.0,10.0,0.0
1776020634.6332488,43.211,-122.737152,0.000598,-0.168037,-0.005981,0.0,-0.005981,0.0,0.0,10.0,0.0
1776020634.6542044,43.231,-122.737083,0.001165,-0.227128,-0.01165,0.0,-0.01165,0.0,0.0,10.0,0.0
1776020634.673338,43.251,-122.740364,0.001198,-0.235222,-0.011976,0.0,-0.011976,0.0,0.0,10.0,0.0
1776020634.6932998,43.271,-122.739807,0.00102,-0.290038,-0.010199,0.0,-0.010199,0.0,0.0,10.0,0.0
1776020634.7141328,43.291,-122.741508,0.000756,-0.077876,-0.007555,0.0,-0.007555,0.0,0.0,10.0,0.0
1776020634.7335505,43.311,-122.74366,0.001109,-0.119836,-0.011089,0.0,-0.011089,0.0,0.0,10.0,0.0
1776020634.7534492,43.331,-122.745461,0.000701,-0.155205,-0.007012,0.0,-0.007012,0.0,0.0,10.0,0.0
